timestamp,source_ip,destination_ip,port,protocol,packet_count,duration,failed_attempts,label,source_ip_encoded,destination_ip_encoded,protocol_ICMP,protocol_TCP,protocol_UDP,port_scaled,packet_count_scaled,duration_scaled,failed_attempts_scaled,source_ip_encoded_scaled,destination_ip_encoded_scaled,hour,minute,is_business_hours,connection_frequency,unique_destination_count,unique_port_count,port_usage_count,avg_session_duration_by_ip,failed_attempts_by_ip,packets_per_second,anomaly_score,ml_prediction,ml_anomaly,detection_method
2026-04-01 23:31:00,10.0.0.237,172.16.0.78,80,UDP,33.0,2.716,1,normal,167772397,2886729806,0,0,1,-0.41469427335456727,-0.28337867598959754,-0.6684733060205069,-0.1965250609147609,-0.3012481014852163,1.617577058427119,23,31,0,4,4,2,3,4.399,3,12.145748987854251,-0.01166912553261401,-1,True,machine_learning
2026-04-01 23:37:00,203.0.113.28,172.16.0.69,23,TCP,1403.0,0.294,37,attack,3405803804,2886729797,0,1,0,-0.44157387039806567,4.264393831656804,-1.2325048924896589,3.130022895137239,3.3195226783040064,1.2250459541286591,23,37,0,13,12,7,1,0.664076923076923,422,4755.932203389831,-0.14472085969801374,-1,True,machine_learning
2026-04-01 23:38:00,10.0.1.107,172.16.0.6,443,UDP,42.0,12.106,1,normal,167772523,2886729734,0,0,1,-0.2435136816564985,-0.25350279820213945,1.5182552641468485,-0.1965250609147609,-0.3012479605918583,-1.522671775960559,23,38,0,6,6,3,1,8.5485,2,3.469067481622202,-0.009960425661935557,-1,True,machine_learning
2026-04-01 23:46:00,203.0.113.32,172.16.0.41,21,TCP,1468.0,0.78,51,attack,3405803808,2886729769,0,1,0,-0.4425170141539779,4.480164060121779,-1.1193259696886646,4.4236804336019055,3.319522682776811,0.0038380740890066596,23,46,0,11,10,5,4,0.6670872727272728,320,1879.641485275288,-0.1336467511278685,-1,True,machine_learning
2026-04-01 23:57:00,10.0.1.20,172.16.0.39,443,TCP,28.0,6.691,1,normal,167772436,2886729767,0,1,0,-0.2435136816564985,-0.2999763858715187,0.2572185008394757,-0.1965250609147609,-0.3012480578753674,-0.08339106019953996,23,57,0,11,11,3,6,7.222090909090909,1,4.184100418410042,-0.019098767011905826,-1,True,machine_learning
2026-04-01 23:58:00,10.0.0.135,172.16.0.59,80,UDP,44.0,3.303,1,normal,167772295,2886729787,0,0,1,-0.41469427335456727,-0.24686371424937098,-0.5317736605798,-0.1965250609147609,-0.30124821554174425,0.7889002826859262,23,58,0,8,8,3,6,5.17325,2,13.31719128329298,-0.02949027273885174,-1,True,machine_learning
2026-04-02 00:01:00,10.0.0.216,172.16.0.26,53,UDP,47.0,0.268,0,normal,167772376,2886729754,0,0,1,-0.42742671405938226,-0.23690508832021825,-1.23855973198107,-0.2889291708050942,-0.30124812496744263,-0.650380433075093,0,1,0,2,2,2,1,7.7,0,174.72118959107806,-0.07078747032476718,-1,True,machine_learning
2026-04-02 00:06:00,203.0.113.32,172.16.0.3,21,UDP,1623.1199999999972,0.17298,24,attack,3405803808,2886729731,0,0,1,-0.4425170141539779,4.995091411498493,-1.260687841537758,1.9287694665629058,3.319522682776811,-1.653515477393379,0,6,0,11,10,5,4,0.6670872727272728,320,9329.34820094262,-0.1433499641310957,-1,True,machine_learning
2026-04-02 00:08:00,10.0.1.56,172.16.0.78,443,UDP,44.0,10.233,0,normal,167772472,2886729806,0,0,1,-0.2435136816564985,-0.24686371424937098,1.0820739423232644,-0.2889291708050942,-0.30124801762012227,1.617577058427119,0,8,0,12,12,4,5,5.4535833333333334,1,4.299394176275161,-0.02199695666311563,-1,True,machine_learning
2026-04-02 00:12:00,10.0.0.23,172.16.0.59,8080,TCP,39.0,0.316,0,normal,167772183,2886729787,0,1,0,3.3578807502943304,-0.26346142413129214,-1.227381566766157,-0.2889291708050942,-0.3012483407802847,0.7889002826859262,0,12,0,8,8,5,1,6.36625,1,123.02839116719242,-0.02910848393019161,-1,True,machine_learning
2026-04-02 00:16:00,10.0.1.159,172.16.0.43,8080,TCP,37.0,9.313,1,normal,167772575,2886729771,0,1,0,3.3578807502943304,-0.2701005080840606,0.8678257757040985,-0.1965250609147609,-0.3012479024453931,0.09106720837755326,0,16,0,9,8,5,1,5.119555555555555,3,3.9725144943096415,-0.026094357401769797,-1,True,machine_learning
2026-04-02 00:17:00,10.0.0.192,172.16.0.59,8080,UDP,39.0,14.417,0,normal,167772352,2886729787,0,0,1,3.3578807502943304,-0.26346142413129214,2.0564373435565138,-0.2889291708050942,-0.3012481518042728,0.7889002826859262,0,17,0,11,10,4,2,7.159909090909091,4,2.7049521431543906,-0.04332517513089795,-1,True,machine_learning
2026-04-02 00:25:00,203.0.113.10,172.16.0.69,5900,UDP,1245.0,0.712,36,attack,3405803786,2886729797,0,0,1,2.3298540563500056,3.739906199388095,-1.1351617037431248,3.0376187852469054,3.3195226581763837,1.2250459541286591,0,25,0,9,8,6,2,0.66922,306,1746.1430575035065,-0.15067257236965714,-1,True,machine_learning
2026-04-02 00:28:00,203.0.113.24,172.16.0.48,21,ICMP,1490.0,0.654,38,attack,3405803800,2886729776,1,0,0,-0.4425170141539779,4.553193983602233,-1.1486686533778112,3.2224270050275723,3.319522673831201,0.3091400440989198,0,28,0,10,9,6,4,0.6437,423,2274.8091603053435,-0.15340215554834202,-1,True,machine_learning
2026-04-02 00:31:00,10.0.1.39,172.16.0.75,53,TCP,50.0,0.853,2,normal,167772455,2886729803,0,1,0,-0.42742671405938226,-0.22694646239106556,-1.1023258434243177,-0.10412095102442759,-0.3012480366295436,1.486733356994299,0,31,0,5,5,3,1,3.929,3,58.5480093676815,-0.0332411046546921,-1,True,machine_learning
2026-04-02 00:32:00,10.0.0.190,172.16.0.11,80,ICMP,33.0,4.01,0,normal,167772350,2886729739,1,0,0,-0.41469427335456727,-0.28337867598959754,-0.36712860210181075,-0.2889291708050942,-0.3012481540406753,-1.3045989402391924,0,32,0,13,11,5,5,5.642846153846154,2,8.227374719521316,-0.04935575050270535,-1,True,machine_learning
2026-04-02 00:44:00,10.0.0.175,172.16.0.69,80,ICMP,45.0,9.063,0,normal,167772335,2886729797,1,0,0,-0.41469427335456727,-0.24354417227298672,0.8096061652097599,-0.2889291708050942,-0.3012481708136941,1.2250459541286591,0,44,0,9,9,4,5,8.566222222222223,0,4.964695498676081,-0.025886122239179632,-1,True,machine_learning
2026-04-02 00:49:00,10.0.0.214,172.16.0.39,8080,ICMP,25.0,4.721,0,normal,167772374,2886729767,1,0,0,3.3578807502943304,-0.30993501180067146,-0.20155202985591186,-0.2889291708050942,-0.30124812720384514,-0.08339106019953996,0,49,0,8,8,4,1,8.028125,1,5.294366793731469,-0.034541096872383825,-1,True,machine_learning
2026-04-02 01:12:00,203.0.113.28,172.16.0.56,3389,TCP,1449.0,0.959,15,attack,3405803804,2886729784,0,1,0,1.145737070802208,4.417092762570479,-1.0776407285747183,1.0971324775499058,3.3195226783040064,0.6580565812531063,1,12,0,13,12,7,1,0.664076923076923,422,1509.375,-0.14546043039880596,-1,True,machine_learning
2026-04-02 01:20:00,203.0.113.28,172.16.0.12,21,ICMP,978.0,0.344,44,attack,3405803804,2886729740,1,0,0,-0.4425170141539779,2.8535884916935044,-1.220860970390791,3.776851664369572,3.3195226783040064,-1.2609843730949193,1,20,0,13,12,7,5,0.664076923076923,422,2834.7826086956525,-0.174840911151818,-1,True,machine_learning
2026-04-02 01:22:00,203.0.113.10,172.16.0.44,6667,TCP,842.0,1.007,11,attack,3405803786,2886729772,0,1,0,2.691549686742344,2.4021307829052483,-1.0664625633598053,0.7275160379885725,3.3195226581763837,0.13468177552182659,1,22,0,9,8,6,2,0.66922,306,835.3174603174605,-0.13357587326476994,-1,True,machine_learning
2026-04-02 01:24:00,203.0.113.10,172.16.0.37,4444,TCP,1434.0,0.666,51,attack,3405803786,2886729765,0,1,0,1.6432454020459064,4.367299632924715,-1.145874112074083,4.4236804336019055,3.3195226581763837,-0.17062019448808655,1,24,0,9,8,6,1,0.66922,306,2149.925037481259,-0.12357502158696032,-1,True,machine_learning
2026-04-02 01:25:00,10.0.0.21,172.16.0.13,8080,ICMP,35.0,3.687,0,normal,167772181,2886729741,1,0,0,3.3578807502943304,-0.2767395920368291,-0.4423483388604961,-0.2889291708050942,-0.3012483430166872,-1.217369805950646,1,25,0,3,3,3,1,4.5729999999999995,0,9.490238611713666,-0.036310780307270085,-1,True,machine_learning
2026-04-02 01:31:00,10.0.0.5,172.16.0.43,80,ICMP,37.0,1.138,1,normal,167772165,2886729771,1,0,0,-0.41469427335456727,-0.2701005080840606,-1.0359554874607717,-0.1965250609147609,-0.30124836090790724,0.09106720837755326,1,31,0,7,7,4,2,5.149285714285715,4,32.4846356453029,-0.04577716983499325,-1,True,machine_learning
2026-04-02 01:32:00,10.0.1.137,172.16.0.23,443,UDP,24.0,0.623,0,normal,167772553,2886729751,0,0,1,-0.2435136816564985,-0.3132545537770557,-1.1558878850791092,-0.2889291708050942,-0.3012479270458207,-0.7812241345079128,1,32,0,10,10,4,4,4.3533,2,38.46153846153846,-0.016695832262617616,-1,True,machine_learning
2026-04-02 01:41:00,203.0.113.34,172.16.0.53,6667,TCP,716.0,0.831,50,attack,3405803810,2886729781,0,1,0,2.691549686742344,1.9838684938808346,-1.1074491691478197,4.331276323711572,3.319522685013214,0.5272128798202863,1,41,0,9,9,5,2,0.5548822222222223,286,860.5769230769231,-0.13116782689536566,-1,True,machine_learning
2026-04-02 01:42:00,203.0.113.28,172.16.0.62,5900,UDP,632.0,1.116,24,attack,3405803804,2886729790,0,0,1,2.3298540563500056,1.7050269678645589,-1.0410788131842736,1.9287694665629058,3.3195226783040064,0.919743984118746,1,42,0,13,12,7,3,0.664076923076923,422,565.8012533572069,-0.1672869765896512,-1,True,machine_learning
2026-04-02 01:50:00,10.0.0.119,172.16.0.27,8080,UDP,37.0,10.626,0,normal,167772279,2886729755,0,0,1,3.3578807502943304,-0.2701005080840606,1.1735951700203642,-0.2889291708050942,-0.3012482334329643,-0.6067658659308196,1,50,0,8,7,5,1,5.457875,1,3.4816975628117066,-0.0006253004140229779,-1,True,machine_learning
2026-04-02 02:00:00,10.0.0.123,172.16.0.13,8080,TCP,31.0,5.892,1,normal,167772283,2886729741,0,1,0,3.3578807502943304,-0.290017759942366,0.07114862569956991,-0.1965250609147609,-0.3012482289601593,-1.217369805950646,2,0,0,9,9,5,1,5.739777777777778,2,5.260478533853724,-0.0046697359222215296,-1,True,machine_learning
2026-04-02 02:05:00,10.0.0.192,172.16.0.29,443,UDP,40.0,13.54,1,normal,167772352,2886729757,0,0,1,-0.2435136816564985,-0.2601418821549079,1.8522029499423742,-0.1965250609147609,-0.3012481518042728,-0.519536731642273,2,5,0,11,10,4,5,7.159909090909091,4,2.953991581123994,-0.04868620165651105,-1,True,machine_learning
2026-04-02 02:10:00,203.0.113.24,172.16.0.9,4444,UDP,1566.0,0.266,46,attack,3405803800,2886729737,0,0,1,1.6432454020459064,4.805479173807434,-1.2390254888650245,3.961659884150239,3.319522673831201,-1.3918280745277392,2,10,0,10,9,6,1,0.6437,423,5865.168539325842,-0.15334856895828275,-1,True,machine_learning
2026-04-02 02:17:00,10.0.1.81,172.16.0.49,123,UDP,24.0,3.836,2,normal,167772497,2886729777,0,0,1,-0.39441668260245444,-0.3132545537770557,-0.40764945100587036,-0.10412095102442759,-0.3012479896650909,0.3527546112431931,2,17,0,4,4,4,1,7.11425,2,6.254886630179828,-0.0025594884876884993,-1,True,machine_learning
2026-04-02 02:18:00,10.0.0.49,172.16.0.21,53,ICMP,45.0,0.767,1,normal,167772209,2886729749,1,0,0,-0.42742671405938226,-0.24354417227298672,-1.12235338943437,-0.1965250609147609,-0.3012483117070521,-0.8684532687964595,2,18,0,6,6,3,1,8.360878333333332,1,58.59375,-0.04213274246020493,-1,True,machine_learning
2026-04-02 02:54:00,10.0.0.27,172.16.0.24,443,ICMP,36.0,7.568,1,normal,167772187,2886729752,1,0,0,-0.2435136816564985,-0.27342005006044484,0.4614528944536153,-0.1965250609147609,-0.30124833630747966,-0.7376095673636395,2,54,0,6,6,3,3,6.084833333333333,1,4.756242568370987,-0.010631566793567582,-1,True,machine_learning
2026-04-02 03:00:00,10.0.0.113,172.16.0.59,8080,UDP,23.0,5.382,0,normal,167772273,2886729787,0,0,1,3.3578807502943304,-0.3165740957534399,-0.04761937970888087,-0.2889291708050942,-0.30124824014217183,0.7889002826859262,3,0,0,7,7,4,2,9.478181428571428,0,4.2727103845439345,-0.009538596323518611,-1,True,machine_learning
2026-04-02 03:14:00,10.0.0.175,172.16.0.79,80,UDP,43.0,16.248,0,normal,167772335,2886729807,0,0,1,-0.41469427335456727,-0.2501832562257552,2.4828377708170497,-0.2889291708050942,-0.3012481708136941,1.6611916255713923,3,14,0,9,9,4,5,8.566222222222223,0,2.6463166964120863,-0.011733480056402401,-1,True,machine_learning
2026-04-02 03:18:00,203.0.113.22,172.16.0.71,3389,UDP,282.0,0.702,25,attack,3405803798,2886729799,0,0,1,1.145737070802208,0.5431872761300769,-1.1374904881628982,2.021173576453239,3.3195226715947985,1.3122750884172059,3,18,0,9,7,6,2,0.6967777777777777,398,401.13798008534854,-0.14497889871161906,-1,True,machine_learning
2026-04-02 03:37:00,10.0.1.113,172.16.0.25,53,ICMP,35.0,7.402,1,normal,167772529,2886729753,1,0,0,-0.42742671405938226,-0.2767395920368291,0.4227950730853746,-0.1965250609147609,-0.3012479538826508,-0.6939950002193662,3,37,0,9,9,3,4,4.775888888888889,4,4.727813048764014,-0.05205447130224006,-1,True,machine_learning
2026-04-02 03:43:00,203.0.113.24,172.16.0.17,21,UDP,462.0,0.217,18,attack,3405803800,2886729745,0,0,1,-0.4425170141539779,1.1407048318792392,-1.2504365325219151,1.374344807220906,3.319522673831201,-1.0429115373735527,3,43,0,10,9,6,4,0.6437,423,2119.266055045872,-0.1358934888103961,-1,True,machine_learning
2026-04-02 03:45:00,203.0.113.15,172.16.0.55,4444,UDP,384.0,0.177,26,attack,3405803791,2886729783,0,0,1,1.6432454020459064,0.8817805577212688,-1.2597516702010092,2.1135776863435725,3.31952266376739,0.6144420141088329,3,45,0,11,10,6,2,0.6446363636363637,431,2157.303370786517,-0.15390611279585775,-1,True,machine_learning
2026-04-02 03:55:00,203.0.113.34,172.16.0.29,6667,TCP,723.0,0.885,32,attack,3405803810,2886729757,0,1,0,2.691549686742344,2.0071052877155244,-1.0948737332810425,2.6680023456855726,3.319522685013214,-0.519536731642273,3,55,0,9,9,5,2,0.5548822222222223,286,816.0270880361173,-0.1348069979593597,-1,True,machine_learning
2026-04-02 03:57:00,10.0.0.177,172.16.0.58,8080,UDP,31.0,4.908,0,normal,167772337,2886729786,0,0,1,3.3578807502943304,-0.290017759942366,-0.15800376120614656,-0.2889291708050942,-0.3012481685772916,0.7452857155416528,3,57,0,11,9,6,1,6.254660909090908,1,6.3149317579955175,-0.025670219467040067,-1,True,machine_learning
2026-04-02 03:58:00,203.0.113.32,172.16.0.38,23,TCP,1406.0,0.17298,31,attack,3405803808,2886729766,0,1,0,-0.44157387039806567,4.274352457585957,-1.260687841537758,2.575598235795239,3.319522682776811,-0.12700562734381327,3,58,0,11,10,5,2,0.6670872727272728,320,8081.388665363836,-0.12228344566854243,-1,True,machine_learning
2026-04-02 03:59:00,203.0.113.30,172.16.0.38,25,TCP,423.0,0.471,54,attack,3405803806,2886729766,0,1,0,-0.4406307266421534,1.011242694800254,-1.191285408259667,4.700892763272906,3.3195226805404086,-0.12700562734381327,3,59,0,9,8,7,1,0.589,280,896.1864406779662,-0.11769780983309852,-1,True,machine_learning
2026-04-02 04:04:00,203.0.113.22,172.16.0.6,5900,TCP,764.0,0.813,56,attack,3405803798,2886729734,0,1,0,2.3298540563500056,2.143206508747278,-1.111640981103412,4.885700983053572,3.3195226715947985,-1.522671775960559,4,4,0,9,7,6,1,0.6967777777777777,398,938.5749385749386,-0.13572603002422334,-1,True,machine_learning
2026-04-02 04:06:00,10.0.0.181,172.16.0.22,53,UDP,31.0,0.348,0,normal,167772341,2886729750,0,0,1,-0.42742671405938226,-0.290017759942366,-1.2199294566228815,-0.2889291708050942,-0.30124816410448657,-0.8248387016521861,4,6,0,3,3,3,1,6.404333333333334,0,88.82521489971347,-0.0018824505666513724,-1,True,machine_learning
2026-04-02 04:07:00,203.0.113.10,172.16.0.18,23,UDP,1623.1199999999972,0.651,32,attack,3405803786,2886729746,0,0,1,-0.44157387039806567,4.995091411498493,-1.1493672887037434,2.6680023456855726,3.3195226581763837,-0.9992969702292793,4,7,0,9,8,6,1,0.66922,306,2489.4478527607316,-0.1303734799268753,-1,True,machine_learning
2026-04-02 04:43:00,10.0.1.53,172.16.0.44,53,TCP,23.0,18.24,1,normal,167772469,2886729772,0,1,0,-0.42742671405938226,-0.3165740957534399,2.9467316272359385,-0.1965250609147609,-0.301248020974726,0.13468177552182659,4,43,0,3,3,3,1,9.639999999999999,1,1.2608957842223563,-0.008602440163868796,-1,True,machine_learning
2026-04-02 04:45:00,203.0.113.16,172.16.0.16,4444,TCP,854.0,0.375,17,attack,3405803792,2886729744,0,1,0,1.6432454020459064,2.4419652866218593,-1.213641738689493,1.2819406973305725,3.319522664885591,-1.086526104517826,4,45,0,5,5,3,1,0.47939999999999994,207,2271.276595744681,-0.12046452336064051,-1,True,machine_learning
2026-04-02 04:50:00,10.0.1.73,172.16.0.7,8080,UDP,37.0,10.824,2,normal,167772489,2886729735,0,0,1,3.3578807502943304,-0.2701005080840606,1.2197051015318805,-0.10412095102442759,-0.30124799861070095,-1.4790572088162857,4,50,0,10,9,5,2,7.0483,2,3.4180138568129332,-0.06946717915433365,-1,True,machine_learning
2026-04-02 05:14:00,203.0.113.33,172.16.0.28,5900,TCP,1623.1199999999972,0.17298,39,attack,3405803809,2886729756,0,1,0,2.3298540563500056,4.995091411498493,-1.260687841537758,3.3148311149179057,3.3195226838950123,-0.5631512987865464,5,14,0,7,6,5,2,0.70714,200,9329.34820094262,-0.11372073662050797,-1,True,machine_learning
2026-04-02 05:15:00,203.0.113.28,172.16.0.27,5900,TCP,1609.0,0.233,21,attack,3405803804,2886729755,0,1,0,2.3298540563500056,4.948219478791956,-1.2467104774502773,1.6515571368919058,3.3195226783040064,-0.6067658659308196,5,15,0,13,12,7,3,0.664076923076923,422,6876.068376068376,-0.14649293586214096,-1,True,machine_learning
2026-04-02 05:17:00,203.0.113.34,172.16.0.9,3389,UDP,1623.1199999999972,0.438,21,attack,3405803810,2886729737,0,0,1,1.145737070802208,4.995091411498493,-1.1989703968449197,1.6515571368919058,3.319522685013214,-1.3918280745277392,5,17,0,9,9,5,3,0.5548822222222223,286,3697.312072892932,-0.13652943702233966,-1,True,machine_learning
2026-04-02 05:23:00,203.0.113.30,172.16.0.61,23,TCP,536.0,0.34,26,attack,3405803806,2886729789,0,1,0,-0.44157387039806567,1.3863509381316725,-1.2217924841587005,2.1135776863435725,3.3195226805404086,0.8761294169744728,5,23,0,9,8,7,1,0.589,280,1571.8475073313782,-0.10927345565866464,-1,True,machine_learning
2026-04-02 05:33:00,10.0.0.167,172.16.0.26,443,ICMP,38.0,1.156,1,normal,167772327,2886729754,1,0,0,-0.2435136816564985,-0.2667809661076764,-1.0317636755051796,-0.1965250609147609,-0.3012481797593041,-0.650380433075093,5,33,0,7,7,5,2,4.073571428571428,3,32.84356093344858,-0.03679705165864389,-1,True,machine_learning
2026-04-02 06:02:00,10.0.0.192,172.16.0.12,8080,TCP,42.0,0.934,1,normal,167772352,2886729740,0,1,0,3.3578807502943304,-0.25350279820213945,-1.083462689624152,-0.1965250609147609,-0.3012481518042728,-1.2609843730949193,6,2,0,11,10,4,2,7.159909090909091,4,44.91978609625668,-0.055305292449268406,-1,True,machine_learning
2026-04-02 06:05:00,10.0.0.20,172.16.0.62,53,UDP,30.0,6.915,1,normal,167772180,2886729790,0,0,1,-0.42742671405938226,-0.29333730191875024,0.3093832718424031,-0.1965250609147609,-0.30124834413488843,0.919743984118746,6,5,0,10,10,4,2,4.9551,3,4.3377674956622325,-0.002313978264615546,-1,True,machine_learning
2026-04-02 06:13:00,203.0.113.22,172.16.0.9,23,TCP,1189.0,0.848,55,attack,3405803798,2886729737,0,1,0,-0.44157387039806567,3.554011848710578,-1.1034902356342045,4.793296873163239,3.3195226715947985,-1.3918280745277392,6,13,0,9,7,6,2,0.6967777777777777,398,1400.4711425206126,-0.10653841909665551,-1,True,machine_learning
2026-04-02 06:19:00,10.0.0.125,172.16.0.5,80,ICMP,41.0,3.385,1,normal,167772285,2886729733,1,0,0,-0.41469427335456727,-0.2568223401785237,-0.5126776283376571,-0.1965250609147609,-0.3012482267237568,-1.5662863431048324,6,19,0,7,6,5,3,5.821857142857143,4,12.108682811577083,-0.030991674098236,-1,True,machine_learning
2026-04-02 06:20:00,203.0.113.20,172.16.0.54,4444,TCP,708.0,0.494,24,attack,3405803796,2886729782,0,1,0,1.6432454020459064,1.9573121580697608,-1.185929204094188,1.9287694665629058,3.3195226693583963,0.5708274469645597,6,20,0,6,6,5,1,0.5741666666666667,236,1430.3030303030303,-0.10616470246050913,-1,True,machine_learning
2026-04-02 06:26:00,203.0.113.24,172.16.0.69,5900,TCP,677.0,0.524,47,attack,3405803800,2886729797,0,1,0,2.3298540563500056,1.8544063568018494,-1.1789428508348672,4.054063994040572,3.319522673831201,1.2250459541286591,6,26,0,10,9,6,2,0.6437,423,1289.5238095238094,-0.14015937003258183,-1,True,machine_learning
2026-04-02 06:29:00,10.0.1.158,172.16.0.71,3306,UDP,25.0,18.089,0,normal,167772574,2886729799,0,0,1,1.1065966049318507,-0.30993501180067146,2.9115669824973582,-0.2889291708050942,-0.3012479035635944,1.3122750884172059,6,29,0,3,3,3,1,9.292,0,1.3819789939192924,-0.04349031120675828,-1,True,machine_learning
2026-04-02 06:33:00,10.0.0.32,172.16.0.72,80,ICMP,27.0,5.176,1,normal,167772192,2886729800,1,0,0,-0.41469427335456727,-0.30329592784790294,-0.0955923387562157,-0.1965250609147609,-0.3012483307164734,1.355889655561479,6,33,0,4,4,2,1,7.12725,1,5.215375700212478,-0.02519576635183418,-1,True,machine_learning
2026-04-02 06:41:00,10.0.0.42,172.16.0.35,53,ICMP,30.0,4.458,1,normal,167772202,2886729763,1,0,0,-0.42742671405938226,-0.29333730191875024,-0.262799060095956,-0.1965250609147609,-0.30124831953446085,-0.2578493287766332,6,41,0,5,5,4,1,6.691599999999999,3,6.72796591163938,-0.009836342738754222,-1,True,machine_learning
2026-04-02 06:42:00,203.0.113.24,172.16.0.38,3389,UDP,1243.0,0.946,41,attack,3405803800,2886729766,0,0,1,1.145737070802208,3.7332671154353263,-1.080668148320424,3.499639334698572,3.319522673831201,-0.12700562734381327,6,42,0,10,9,6,1,0.6437,423,1312.5659978880676,-0.13903475593015324,-1,True,machine_learning
2026-04-02 06:48:00,203.0.113.11,172.16.0.62,23,TCP,959.0,0.754,16,attack,3405803787,2886729790,0,1,0,-0.44157387039806567,2.7905171941422036,-1.1253808091800759,1.189536587440239,3.319522659294585,0.919743984118746,6,48,0,6,5,6,1,0.6531666666666667,244,1270.1986754966888,-0.10989147376268082,-1,True,machine_learning
2026-04-02 06:52:00,203.0.113.16,172.16.0.45,23,UDP,1511.0,0.945,56,attack,3405803792,2886729773,0,0,1,-0.44157387039806567,4.622904365106302,-1.080901026762401,4.885700983053572,3.319522664885591,0.17829634266609987,6,52,0,5,5,3,3,0.47939999999999994,207,1597.2515856236787,-0.11396081969066352,-1,True,machine_learning
2026-04-02 06:53:00,203.0.113.32,172.16.0.34,4444,TCP,387.0,0.465,22,attack,3405803808,2886729762,0,1,0,1.6432454020459064,0.8917391836504216,-1.1926826789115312,1.7439612467822392,3.319522682776811,-0.3014638959209065,6,53,0,11,10,5,2,0.6670872727272728,320,830.4721030042919,-0.12977157255984006,-1,True,machine_learning
2026-04-02 07:25:00,10.0.0.77,172.16.0.58,3306,ICMP,38.0,8.638,0,normal,167772237,2886729786,1,0,0,1.1065966049318507,-0.2667809661076764,0.7106328273693843,-0.2889291708050942,-0.30124828039741697,0.7452857155416528,7,25,0,7,7,6,1,5.350857142857143,2,4.3986572519967595,-0.015683599638395607,-1,True,machine_learning
2026-04-02 07:39:00,203.0.113.11,172.16.0.54,4444,UDP,954.0,0.254,44,attack,3405803787,2886729782,0,0,1,1.6432454020459064,2.7739194842602823,-1.241820030168753,3.776851664369572,3.319522659294585,0.5708274469645597,7,39,0,6,5,6,1,0.6531666666666667,244,3741.176470588235,-0.13894800517344608,-1,True,machine_learning
2026-04-02 07:45:00,10.0.0.104,172.16.0.72,443,UDP,42.0,20.154269999999993,0,normal,167772264,2886729800,0,0,1,-0.2435136816564985,-0.25350279820213945,3.392523842359927,-0.2889291708050942,-0.3012482502059831,1.355889655561479,7,45,0,13,13,6,5,7.351097692307691,1,2.083822245993232,-0.0727433928744119,-1,True,machine_learning
2026-04-02 07:47:00,10.0.0.69,172.16.0.16,80,UDP,43.0,20.154269999999993,1,normal,167772229,2886729744,0,0,1,-0.41469427335456727,-0.2501832562257552,3.392523842359927,-0.1965250609147609,-0.301248289343027,-1.086526104517826,7,47,0,6,6,3,3,8.559045,2,2.1334370613740234,-0.01044470773032058,-1,True,machine_learning
2026-04-02 08:09:00,10.0.1.145,172.16.0.74,22,ICMP,33.0,3.526,1,normal,167772561,2886729802,1,0,0,-0.44204544227602177,-0.28337867598959754,-0.47984176801885015,-0.1965250609147609,-0.3012479181002107,1.4431187898500257,8,9,1,5,4,4,1,5.9162,1,9.356393535582649,-0.020697416216692188,-1,True,machine_learning
2026-04-02 08:13:00,10.0.1.146,172.16.0.11,80,UDP,35.0,13.723,1,normal,167772562,2886729739,0,0,1,-0.41469427335456727,-0.2767395920368291,1.8948197048242303,-0.1965250609147609,-0.3012479169820094,-1.3045989402391924,8,13,1,8,8,5,1,4.812625000000001,2,2.5502768872048964,-0.018576837778941147,-1,True,machine_learning
2026-04-02 08:23:00,10.0.0.14,172.16.0.37,3306,TCP,43.0,5.081,3,normal,167772174,2886729765,0,1,0,1.1065966049318507,-0.2501832562257552,-0.1177157907440643,-0.011716841134094248,-0.30124835084409596,-0.17062019448808655,8,23,1,7,7,3,1,5.939285714285715,4,8.461235733963006,-0.020957996858346428,-1,True,machine_learning
2026-04-02 08:31:00,10.0.1.1,172.16.0.22,8080,ICMP,35.0,9.407,0,normal,167772417,2886729750,1,0,0,3.3578807502943304,-0.2767395920368291,0.8897163492499697,-0.2889291708050942,-0.3012480791211912,-0.8248387016521861,8,31,1,4,4,2,1,6.604,0,3.7202380952380953,-0.031118828559585032,-1,True,machine_learning
2026-04-02 08:40:00,203.0.113.28,172.16.0.10,4444,TCP,997.0,0.312,19,attack,3405803804,2886729738,0,1,0,1.6432454020459064,2.9166597892448047,-1.2283130805340663,1.4667489171112391,3.3195226783040064,-1.3482135073834658,8,40,1,13,12,7,1,0.664076923076923,422,3185.3035143769966,-0.15025177436966042,-1,True,machine_learning
2026-04-02 08:43:00,203.0.113.17,172.16.0.53,21,TCP,974.0,1.138,46,attack,3405803793,2886729781,0,1,0,-0.4425170141539779,2.840310323787967,-1.0359554874607717,3.961659884150239,3.319522666003792,0.5272128798202863,8,43,1,8,8,5,4,0.702875,245,855.1360842844603,-0.09287340413914513,-1,True,machine_learning
2026-04-02 08:53:00,10.0.0.145,172.16.0.12,22,ICMP,46.0,0.507,0,normal,167772305,2886729740,1,0,0,-0.44204544227602177,-0.2402246302966025,-1.1829017843484824,-0.2889291708050942,-0.3012482043597317,-1.2609843730949193,8,53,1,11,8,5,3,4.896454545454546,2,90.55118110236221,-0.06080859974093589,-1,True,machine_learning
